唯一标识,所在区域,景点名称,评论数量,评分,是否为广告内容,是否被推荐,城市名称,图片,与市中心的距离,标签,详情页链接,市场票价,优惠价格,优惠描述,实际票价,价格类型,价格类型描述,是否免费,经度,纬度,热度评分,省份
20908669,国家会展中心(上海),虹桥机场/国家会展中心,524.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/0100q12000f6qy7sl3AB7.jpg,距市中心17.0km,,https://you.ctrip.com/sight/shanghai2/1700629.html?scene=online,,,,免费,4.0,免费,True,31.195859,121.308378,5.6,上海
58278369,上海佘山国家旅游度假区,佘山/松江大学城,21.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/0104812000ri98m8bF0F3.jpg,距市中心30.4km,登高爬山|自然山水,https://you.ctrip.com/sight/shanghai2/5140522.html?scene=online,,,,免费,4.0,免费,True,31.095504,121.207368,5.6,上海
10559177,滴水湖,滴水湖临港地区,804.0,4.5,False,False,上海,https://dimg04.c-ctrip.com/images/100q1f000001grk405E17.jpg,距市中心58.0km,自然山水|夜游观景,https://you.ctrip.com/sight/shanghai2/64745.html?scene=online,,,,免费,4.0,免费,True,30.903569,121.947301,5.6,上海
149614037,上海赏银杏,崇明岛/长兴岛/横沙岛,4.0,5.0,False,False,上海,https://dimg04.c-ctrip.com/images/0100i12000gzp6eeaC391.jpg,中国,,https://you.ctrip.com/sight/shanghai2/0.html?poiId=149614037,,,,免费,5.0,,False,31.68975,121.487563,5.5,上海
145736045,叙宴(上海旗舰店),大宁国际商业区,628.0,4.9,False,False,上海,https://dimg04.c-ctrip.com/images/1lo0g12000dt5e8o91F07.jpg,距市中心7.2km,夜游观景,https://you.ctrip.com/sight/shanghai2/145736045.html?scene=online,398.0,0.0,已减,398.0,2.0,门票,False,31.300401,121.465053,5.5,上海
10520131,安福路,淮海路/新天地地区,171.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/1A091800000159evl2D51.jpg,距市中心3.6km,城市漫步|夜游观景,https://you.ctrip.com/sight/shanghai2/144200.html?scene=online,,,,免费,4.0,免费,True,31.219818,121.447792,5.5,上海
90596,上海辰山植物园,佘山/松江大学城,5466.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/0105f12000h4uay60360C.jpg,距市中心32.6km,遛娃宝藏地|自然山水,https://you.ctrip.com/sight/shanghai2/107383.html?scene=online,60.0,0.0,已减,60.0,2.0,门票,False,31.082127,121.188969,5.5,上海
99882,思南路,淮海路/新天地地区,676.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/0105t12000f6ql3oh9EDC.jpg,距市中心2.3km,城市漫步,https://you.ctrip.com/sight/shanghai2/138824.html?scene=online,,,,免费,4.0,免费,True,31.216464,121.476385,5.5,上海
142248121,上海 · 环境式驻演音乐剧《阿波罗尼亚》,人民广场地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0105r12000g55j09tFB3E.png,距市中心569m,话剧,https://you.ctrip.com/sight/shanghai2/142248121.html?scene=online,,,,免费,5.0,,False,31.23977,121.484619,5.5,上海
10758971,BUSTOUR上海观光游,人民广场地区,1090.0,4.1,False,False,上海,https://dimg04.c-ctrip.com/images/0104012000f6t5ynlE722.jpg,距市中心450m,遛娃宝藏地|巴士观光,https://you.ctrip.com/sight/shanghai2/136731.html?scene=online,100.0,0.0,已减,80.0,2.0,门票,False,31.240374,121.480673,5.5,上海
69138739,上海环球金融中心观光厅,陆家嘴,101.0,4.2,False,False,上海,https://dimg04.c-ctrip.com/images/0102p120008tw852q2C90.jpg,距市中心3.2km,地标观景|夜游观景,https://you.ctrip.com/sight/shanghai2/69138739.html?scene=online,180.0,,,免费,3.0,门市价,False,31.240165,121.514083,5.5,上海
10533456,世博会博物馆,打浦桥地区,660.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/100b1b000001aafcbAFBF.jpg,距市中心4.1km,博物馆&展馆|夜游观景,https://you.ctrip.com/sight/shanghai2/110783.html?scene=online,,,,免费,4.0,免费,True,31.200317,121.488626,5.4,上海
24302858,外滩万国建筑博览群,外滩核心区,807.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/010011200086xm1xuBBB1.jpg,距市中心1.7km,历史建筑|城市漫步,https://you.ctrip.com/sight/shanghai2/1816006.html?scene=online,,,,免费,4.0,免费,True,31.243794,121.495797,5.4,上海
153988988,上海 · 杨丞琳 Rainie Yang《房间里的大象》世界巡回演唱会,新国际博览中心/世博园,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0106412000r3nwa60E755.jpg,距市中心5.0km,演唱会,https://you.ctrip.com/sight/shanghai2/153988988.html?scene=online,380.0,0.0,已减,380.0,2.0,门票,False,31.19446,121.499982,5.5,上海
136023014,徐家汇书院,徐家汇地区,58.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/0106f12000f29wglyE4F7.jpg,距市中心5.6km,,https://you.ctrip.com/sight/shanghai2/136023014.html?scene=online,,,,免费,4.0,免费,True,31.197035,121.443535,5.5,上海
82562699,蓝精灵乐园-上海世茂精灵之城主题乐园,佘山/松江大学城,2876.0,4.5,False,False,上海,https://dimg04.c-ctrip.com/images/100o1f000001gp24t45D7.jpg,距市中心35.7km,遛娃宝藏地|主题乐园&游乐场,https://you.ctrip.com/sight/shanghai2/5707683.html?scene=online,180.0,0.0,已减,155.0,2.0,门票,False,31.066036,121.162923,5.5,上海
151934265,上海世茂精灵之城主题乐园,佘山/松江大学城,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102e12000rbuhge8EE0E.jpg,距市中心35.7km,夜游观景|主题乐园&游乐场,https://you.ctrip.com/sight/shanghai2/151934265.html?scene=online,,,,免费,5.0,,False,31.066036,121.162923,5.5,上海
154103772,上海 · 范玮琪·我们之间的事2026巡回演唱会-上海站（安可场）,前滩,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0103q12000rnfpbpx713A.jpg,距市中心8.3km,演唱会,https://you.ctrip.com/sight/shanghai2/154103772.html?scene=online,380.0,,,免费,3.0,门市价,False,31.161852,121.48398,5.4,上海
90439,上海玻璃博物馆,吴淞口国际邮轮港,1967.0,4.4,False,False,上海,https://dimg04.c-ctrip.com/images/0101812000f6sefsmC1C9.jpg,距市中心12.7km,遛娃宝藏地|博物馆&展馆,https://you.ctrip.com/sight/shanghai2/90024.html?scene=online,0.0,0.0,已减,60.0,2.0,门票,False,31.350435,121.478517,5.4,上海
136463991,漾·SPACE汤泉生活,陆家嘴,156.0,4.2,False,False,上海,https://dimg04.c-ctrip.com/images/0103s12000f6ujx9i27AC.jpg,距市中心4.3km,洗浴泡汤,https://you.ctrip.com/sight/shanghai2/136463991.html?scene=online,399.0,0.0,已减,299.0,2.0,门票,False,31.223158,121.522903,5.4,上海
149292519,上海赏枫叶,江湾/五角场商业区,4.0,4.0,False,False,上海,https://dimg04.c-ctrip.com/images/0100e120008ioi5iiFFAB.jpg,中国,,https://you.ctrip.com/sight/shanghai2/0.html?poiId=149292519,,,,免费,5.0,,False,31.325266,121.557183,5.4,上海
86058,上海环球金融中心,陆家嘴,22210.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/10081f000001gqj0a0AF5.jpg,距市中心3.3km,遛娃宝藏地|地标观景,https://you.ctrip.com/sight/shanghai2/57043.html?scene=online,,,,免费,4.0,免费,True,31.239932,121.514379,5.3,上海
10548698,上海城隍庙,豫园地区,2081.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/0106x12000fe389h1BD51.jpg,距市中心1.9km,历史建筑|夜游观景,https://you.ctrip.com/sight/shanghai2/1407313.html?scene=online,,,,免费,5.0,,False,31.231471,121.499034,5.3,上海
150477703,交通银行耀雪水世界,滴水湖临港地区,721.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/1lo2r12000k07b8jn8B99.jpg,距市中心53.8km,水上乐园&水世界|夜游观景,https://you.ctrip.com/sight/shanghai2/150477703.html?scene=online,260.0,,,免费,3.0,门市价,False,30.926102,121.911982,5.3,上海
71415717,上海野生动物园-车入区,南汇/野生动物园,70.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/0103q12000a2ysdhh5EFE.jpg,距市中心30.6km,动物园&水族馆,https://you.ctrip.com/sight/shanghai2/5630373.html?scene=online,,,,免费,5.0,,False,31.062532,121.729696,5.3,上海
143237506,上海 · 阿波罗尼亚前传：环境式驻演音乐剧《桑塔露琪亚》,人民广场地区,1.0,4.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104z12000cpbqgml73F0.png,距市中心335m,话剧,https://you.ctrip.com/sight/shanghai2/143237506.html?scene=online,,,,免费,5.0,,False,31.234047,121.478012,5.3,上海
73137460,上海星空艺术馆,人民广场地区,500.0,4.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102s120008sd1eg25B73.jpg,距市中心1.2km,夜游观景|美术馆&艺术馆,https://you.ctrip.com/sight/shanghai2/5657397.html?scene=online,68.0,0.0,已减,39.8,2.0,门票,False,31.242477,121.490252,5.3,上海
18087223,ERA-时空之旅,大宁国际商业区,457.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/1lo1v12000n6jfpe93B90.jpg,距市中心5.7km,,https://you.ctrip.com/sight/shanghai2/1489752.html?scene=online,380.0,0.0,已减,361.0,2.0,门票,False,31.284193,121.458224,5.3,上海
76804,东平国家森林公园,崇明岛/长兴岛/横沙岛,6635.0,4.5,False,False,上海,https://dimg04.c-ctrip.com/images/1lo2n12000lb1d4woE708.jpg,距市中心50.5km,自然山水|乘船游览,https://you.ctrip.com/sight/shanghai2/5681.html?scene=online,70.0,0.0,已减,50.0,2.0,门票,False,31.689472,121.487406,5.3,上海
153453545,上海 · 沉浸式悬念剧场《9号秘事》,人民广场地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0106j12000q9aizfsB0EC.jpg,距市中心209m,话剧,https://you.ctrip.com/sight/shanghai2/153453545.html?scene=online,0.0,0.0,已减,299.0,2.0,门票,False,31.235344,121.478399,5.3,上海
153244978,达利x老市府:启程,外滩核心区,14.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/1lo4512000p6hc28mBD5D.jpg,距市中心1.3km,展览,https://you.ctrip.com/sight/shanghai2/153244978.html?scene=online,0.0,0.0,已减,118.0,2.0,门票,False,31.24126,121.492944,5.2,上海
101858,上海玛雅海滩水公园,佘山/松江大学城,14972.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/01027120008ntdg0wEA56.jpg,距市中心29.2km,水上乐园&水世界|主题乐园&游乐场,https://you.ctrip.com/sight/shanghai2/141307.html?scene=online,180.0,,,免费,3.0,门市价,False,31.101182,121.217086,5.2,上海
80872,东方绿舟景区,青浦朱家角/东方绿舟,6140.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/1lo3u12000c2l3agx839E.jpg,距市中心46.2km,遛娃宝藏地|乘船游览,https://you.ctrip.com/sight/shanghai2/21756.html?scene=online,0.0,0.0,已减,45.0,2.0,门票,False,31.114159,121.01717,5.2,上海
154077303,上海 · 蔡健雅《除此之外 Into The B-Sides 》这不是巡回演唱会,大宁国际商业区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102712000cf2q11pEFBD.png,距市中心7.1km,演唱会,https://you.ctrip.com/sight/shanghai2/154077303.html?scene=online,,,,免费,5.0,,False,31.2979,121.459689,5.3,上海
10524066,淮海路,淮海路/新天地地区,1626.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/fd/tg/g1/M01/60/8B/CghzfVW4afGAEBlWABQv1LrcCI8062.jpg,距市中心1.4km,城市漫步|夜游观景,https://you.ctrip.com/sight/shanghai2/48434.html?scene=online,,,,免费,4.0,免费,True,31.224781,121.476199,5.2,上海
10533320,震旦博物馆,陆家嘴,711.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/01A1m120008ocdm3j3D08.jpg,距市中心2.5km,博物馆&展馆|地标观景,https://you.ctrip.com/sight/shanghai2/110603.html?scene=online,60.0,0.0,已减,60.0,2.0,门票,False,31.240502,121.506116,5.2,上海
149543795,上海沉浸式戏剧体验,交大/闵行经济开发区,8.0,4.8,False,False,上海,https://dimg04.c-ctrip.com/images/1lo0912000pk0v7568DF4.jpg,中国,,https://you.ctrip.com/sight/shanghai2/0.html?poiId=149543795,,,,免费,5.0,,False,31.016708,121.318804,5.2,上海
76149,上海宋庆龄故居纪念馆,衡山路地区,595.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0105v12000h4f5y4c3F89.jpg,距市中心4.4km,历史建筑|博物馆&展馆,https://you.ctrip.com/sight/shanghai2/3746.html?scene=online,,,,免费,5.0,,False,31.210363,121.445316,5.2,上海
154106793,上海 · 马思唯《乐透人生 》巡回演唱会,前滩,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104c12000cf2qfcpD82B.png,距市中心8.4km,演唱会,https://you.ctrip.com/sight/shanghai2/154106793.html?scene=online,,,,免费,5.0,,False,31.161301,121.484475,5.4,上海
153782102,上海 · CENTRAL CEE 2026《CAN’T RUSH GREATNESS》世界巡演,江湾/五角场商业区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102x12000dg7xsbrE6C1.jpg,距市中心10.7km,livehouse,https://you.ctrip.com/sight/shanghai2/153782102.html?scene=online,,,,免费,5.0,,False,31.304328,121.560455,0.0,上海
79193,上海长风海洋世界,长风公园地区,10732.0,4.1,False,False,上海,https://dimg04.c-ctrip.com/images/1lo1u12000hoyoruc119E.jpg,距市中心7.3km,亲近动物|遛娃宝藏地,https://you.ctrip.com/sight/shanghai2/15297.html?scene=online,210.0,0.0,已减,129.0,2.0,门票,False,31.230949,121.403669,5.1,上海
82775,枫泾古镇,乐高乐园度假区,1969.0,4.3,False,False,上海,https://dimg04.c-ctrip.com/images/10021f000001gxcsa66B7.jpg,距市中心58.1km,古镇古村|夜游观景,https://you.ctrip.com/sight/shanghai2/49029.html?scene=online,,,,免费,4.0,免费,True,30.892179,121.022612,5.1,上海
13659590,上海城市历史发展陈列馆,陆家嘴,530.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/3501180000013xswp31B8.jpg,距市中心2.7km,,https://you.ctrip.com/sight/shanghai2/1416847.html?scene=online,35.0,,,免费,3.0,门市价,False,31.245496,121.506359,5.1,上海
152214089,《大器星成》上海天文馆陨石文化展,滴水湖临港地区,8.0,5.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102r12000ma9wtih5785.png,距市中心55.8km,展览,https://you.ctrip.com/sight/shanghai2/152214089.html?scene=online,,,,免费,4.0,免费,True,30.919028,121.933171,5.1,上海
136636448,上海潜艇展览馆,打浦桥地区,71.0,4.5,False,False,上海,https://dimg04.c-ctrip.com/images/0101712000khbbhye3AE2.jpg,距市中心4.2km,博物馆&展馆,https://you.ctrip.com/sight/shanghai2/136636448.html?scene=online,0.0,0.0,已减,80.0,2.0,门票,False,31.200446,121.495276,5.1,上海
152179384,上海 · 淮海中路大世界地铁站【魔脱喜剧】周一到周日每天3场脱口秀喜剧丨爆笑超精品脱口秀,淮海路/新天地地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0100a12000m6t7uua8DE6.png,距市中心684m,,https://you.ctrip.com/sight/shanghai2/152179384.html?scene=online,,,,免费,5.0,,False,31.231251,121.484405,5.1,上海
149640645,上海 · 音乐剧《时光代理人》,淮海路/新天地地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0104p12000jax2x9d445F.png,距市中心590m,话剧,https://you.ctrip.com/sight/shanghai2/149640645.html?scene=online,,,,免费,5.0,,False,31.233928,121.485846,5.1,上海
56376192,"""水晶公主""黄浦江游船",外滩核心区,171.0,4.1,False,False,上海,https://dimg04.c-ctrip.com/images/0104a120008ecumcj4049.jpg,距市中心2.2km,夜游观景|乘船游览,https://you.ctrip.com/sight/shanghai2/5012387.html?scene=online,438.0,0.0,已减,390.0,2.0,门票,False,31.234907,121.503078,5.1,上海
154011540,上海 · 民族舞剧《昭君出塞》,人民广场地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0105n12000rd4tbv8B684.jpg,距市中心209m,,https://you.ctrip.com/sight/shanghai2/154011540.html?scene=online,,,,免费,5.0,,False,31.235344,121.478399,5.0,上海
25276237,上海观复博物馆,陆家嘴,1412.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/1A0u1f000001gc9ggDD6D.jpg,距市中心3.1km,博物馆&展馆|美术馆&艺术馆,https://you.ctrip.com/sight/shanghai2/1840738.html?scene=online,100.0,0.0,已减,88.0,2.0,门票,False,31.239252,121.512317,5.0,上海
82870,外白渡桥,外滩核心区,2194.0,4.7,False,False,上海,https://dimg04.c-ctrip.com/images/100f1f000001gqbop5073.jpg,距市中心2.1km,历史建筑|地标观景,https://you.ctrip.com/sight/shanghai2/49765.html?scene=online,,,,免费,4.0,免费,True,31.249111,121.496866,5.0,上海
61453154,申城观光双层巴士,陆家嘴,213.0,4.3,False,False,上海,https://dimg04.c-ctrip.com/images/0104f120004ifyfgq809B.jpg,距市中心2.8km,巴士观光,https://you.ctrip.com/sight/shanghai2/5372341.html?scene=online,50.0,0.0,已减,49.0,2.0,门票,False,31.245014,121.507408,5.0,上海
83716862,水裹·汤泉生活（虹桥店）,虹桥机场/国家会展中心,91.0,4.4,False,False,上海,https://dimg04.c-ctrip.com/images/1lo4p12000hno3ov930C5.png,距市中心15.9km,洗浴泡汤,https://you.ctrip.com/sight/shanghai2/5708244.html?scene=online,0.0,0.0,已减,298.0,2.0,门票,False,31.195979,121.320296,5.0,上海
154079546,上海 · 康姆士COM'Z 2025-2026《桃花源》巡演,上海火车南站地区,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102s12000rm6zkrpDA5E.png,距市中心7.7km,livehouse,https://you.ctrip.com/sight/shanghai2/154079546.html?scene=online,,,,免费,5.0,,False,31.167799,121.471705,4.9,上海
154012472,上海 · 曹格2026《打开耳朵听我说》世界巡回演唱会,虹桥机场/国家会展中心,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0102m12000cf2pt8q3A2C.png,距市中心17.0km,演唱会,https://you.ctrip.com/sight/shanghai2/154012472.html?scene=online,,,,免费,5.0,,False,31.195859,121.308378,4.9,上海
149685340,上海赏水杉,,0.0,0.0,False,False,上海,https://dimg04.c-ctrip.com/images/0101412000heo38xpD2E0.jpg,中国,,https://you.ctrip.com/sight/shanghai2/0.html?poiId=149685340,,,,免费,5.0,,False,31.325265,121.55837,4.9,上海
94637110,金茂大厦云中漫步,陆家嘴,174.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/1lo4612000cr7czoa045A.jpg,距市中心3.1km,夜游观景,https://you.ctrip.com/sight/shanghai2/5711039.html?scene=online,388.0,0.0,已减,278.0,2.0,门票,False,31.240849,121.512241,4.9,上海
75619,上海体育场,徐家汇地区,420.0,4.5,False,False,上海,https://dimg04.c-ctrip.com/images/100w050000000cnau3075.jpg,距市中心6.2km,夜游观景,https://you.ctrip.com/sight/shanghai2/747.html?scene=online,,,,免费,4.0,免费,True,31.187715,121.448402,4.9,上海
76797,上海大观园,青浦朱家角/东方绿舟,3563.0,4.6,False,False,上海,https://dimg04.c-ctrip.com/images/1lo7212000dpymylh0B47.jpg,距市中心56.5km,园林花园|公园&植物园,https://you.ctrip.com/sight/shanghai2/5673.html?scene=online,55.0,0.0,已减,50.0,2.0,门票,False,31.07927,120.916451,4.9,上海
